norad_id,name,object_type,satellite_constellation,altitude_km,altitude_category,orbital_band,congestion_risk,inclination,eccentricity,launch_year_estimate,days_in_orbit_estimate,orbit_lifetime_category,mean_motion,epoch,data_source,snapshot_date,country,last_seen
42758,HXMT (HUIYAN),PAYLOAD,Other,518.760162138411,Low LEO,LEO-Equatorial,HIGH,43.0153,0.00335312,2023,0,<1yr,15.15731012,2025-11-11 07:08:31.706016,celestrak,2025-11-11,PRC,2025-11-11
42767,CARTOSAT-2E,PAYLOAD,Other,508.3680994048691,Low LEO,LEO-Polar,HIGH,97.4597,0.00037538,2023,0,<1yr,15.19163271,2025-11-11 07:09:17.296704,celestrak,2025-11-11,IND,2025-11-11
42801,BULGARIASAT-1,PAYLOAD,Other,35786.40293191765,GEO,GEO,HIGH,0.0694,0.00029066,2023,0,<1yr,1.0027247,2025-11-11 04:07:08.342976,celestrak,2025-11-11,BGR,2025-11-11
42803,IRIDIUM 113,PAYLOAD,Other,777.6682653140542,Low LEO,LEO-Polar,MEDIUM,86.3984,0.0002108,2023,0,<1yr,14.34217416,2025-11-11 06:48:15.215616,celestrak,2025-11-11,US,2025-11-11
42804,IRIDIUM 123,PAYLOAD,Other,777.6648027108286,Low LEO,LEO-Polar,MEDIUM,86.3947,0.00017324,2023,0,<1yr,14.34218457,2025-11-11 07:47:58.878528,celestrak,2025-11-11,US,2025-11-11
42805,IRIDIUM 120,PAYLOAD,Other,777.6685347386883,Low LEO,LEO-Polar,MEDIUM,86.3972,0.00019034,2023,0,<1yr,14.34217335,2025-11-11 06:39:07.137216,celestrak,2025-11-11,US,2025-11-11
42806,IRIDIUM 115,PAYLOAD,Other,747.6760192156407,Low LEO,LEO-Polar,MEDIUM,86.4513,0.00015462,2023,0,<1yr,14.43281778,2025-11-11 06:44:44.929248,celestrak,2025-11-11,US,2025-11-11
42807,IRIDIUM 118,PAYLOAD,Other,777.6672973813183,Low LEO,LEO-Polar,MEDIUM,86.3945,0.0002161,2023,0,<1yr,14.34217707,2025-11-11 06:53:10.920480,celestrak,2025-11-11,US,2025-11-11
42808,IRIDIUM 117,PAYLOAD,Other,777.6728821248698,Low LEO,LEO-Polar,MEDIUM,86.3944,0.0001807,2023,0,<1yr,14.34216028,2025-11-11 07:20:34.644192,celestrak,2025-11-11,US,2025-11-11
42809,IRIDIUM 126,PAYLOAD,Other,777.6652018579607,Low LEO,LEO-Polar,MEDIUM,86.3945,0.00021477,2023,1,<1yr,14.34218337,2025-11-10 15:12:26.956512,celestrak,2025-11-11,US,2025-11-11
42810,IRIDIUM 124,PAYLOAD,Other,747.6775365911699,Low LEO,LEO-Polar,MEDIUM,86.4527,0.00019914,2023,0,<1yr,14.43281317,2025-11-11 06:49:17.114304,celestrak,2025-11-11,US,2025-11-11
42811,IRIDIUM 128,PAYLOAD,Other,777.6608544834435,Low LEO,LEO-Polar,MEDIUM,86.3941,0.00016958,2023,0,<1yr,14.34219644,2025-11-10 23:21:26.766144,celestrak,2025-11-11,US,2025-11-11
42812,IRIDIUM 121,PAYLOAD,Other,777.6655311543873,Low LEO,LEO-Polar,MEDIUM,86.3946,0.00020369,2023,0,<1yr,14.34218238,2025-11-11 06:44:02.950080,celestrak,2025-11-11,US,2025-11-11
42814,HELLAS-SAT 3,PAYLOAD,Other,35785.980755539014,GEO,MEO,HIGH,0.054,0.00013227,2023,0,<1yr,1.00273976,2025-11-11 04:17:44.826720,celestrak,2025-11-11,ESA,2025-11-11
42815,GSAT-17,PAYLOAD,Other,35786.77465771694,GEO,GEO,HIGH,0.028,0.00073735,2023,0,<1yr,1.00271144,2025-11-11 02:50:30.686208,celestrak,2025-11-11,IND,2025-11-11
42818,INTELSAT 35E (IS-35E),PAYLOAD,Other,35787.03901973725,GEO,GEO,HIGH,0.0153,0.00025089,2023,0,<1yr,1.00270201,2025-11-11 03:56:39.346656,celestrak,2025-11-11,ITSO,2025-11-11
42825,KANOPUS-V-IK,PAYLOAD,Other,496.0739408301188,Very Low LEO,LEO-Polar,HIGH,97.367,0.00019189,2023,0,<1yr,15.23240506,2025-11-11 07:22:23.388960,celestrak,2025-11-11,CIS,2025-11-11
42826,NORSAT 1,PAYLOAD,Other,535.0922184877663,Low LEO,LEO-Polar,HIGH,97.4267,0.00086938,2023,0,<1yr,15.10362961,2025-11-11 04:58:13.261152,celestrak,2025-11-11,NOR,2025-11-11
42828,NORSAT 2,PAYLOAD,Other,517.7815548399749,Low LEO,LEO-Polar,HIGH,97.3917,0.00118395,2023,0,<1yr,15.16053672,2025-11-11 05:10:46.539552,celestrak,2025-11-11,NOR,2025-11-11
42829,TECHNOSAT,PAYLOAD,Other,557.5072146087623,Low LEO,LEO-Polar,HIGH,97.4055,0.00205194,2023,0,<1yr,15.03046969,2025-11-11 04:14:10.601376,celestrak,2025-11-11,GER,2025-11-11
42831,FLYING LAPTOP,PAYLOAD,Other,568.1155127747325,Low LEO,LEO-Polar,HIGH,97.4185,0.00125823,2023,0,<1yr,14.9960511,2025-11-11 07:27:07.943904,celestrak,2025-11-11,GER,2025-11-11
42835,WNISAT 1R,PAYLOAD,Other,566.6692307404955,Low LEO,LEO-Polar,HIGH,97.4175,0.00110623,2023,1,<1yr,15.00073582,2025-11-10 23:14:44.202624,celestrak,2025-11-11,JPN,2025-11-11
42837,LEMUR-2-GREENBERG,PAYLOAD,Other,496.9566947240846,Very Low LEO,LEO-Polar,HIGH,97.3721,0.00113361,2023,0,<1yr,15.22947142,2025-11-11 01:30:41.427936,celestrak,2025-11-11,US,2025-11-11
42838,LEMUR-2-ANDIS,PAYLOAD,Other,492.4800802246891,Very Low LEO,LEO-Polar,HIGH,97.3632,0.00115069,2023,0,<1yr,15.2443582,2025-11-11 01:16:23.462976,celestrak,2025-11-11,US,2025-11-11
42839,LEMUR-2-MONSON,PAYLOAD,Other,504.74090660507045,Low LEO,LEO-Polar,HIGH,97.3988,0.00085994,2023,0,<1yr,15.203643,2025-11-11 05:45:42.040224,celestrak,2025-11-11,US,2025-11-11
42840,LEMUR-2-FURIAUS,PAYLOAD,Other,503.2070011107653,Low LEO,LEO-Polar,HIGH,97.3711,0.00101506,2023,1,<1yr,15.2087268,2025-11-10 17:44:35.972736,celestrak,2025-11-11,US,2025-11-11
42841,LEMUR-2-PETERG,PAYLOAD,Other,494.3674623097513,Very Low LEO,LEO-Polar,HIGH,97.3936,0.00052939,2023,0,<1yr,15.23807884,2025-11-11 05:48:02.338272,celestrak,2025-11-11,US,2025-11-11
42842,LEMUR-2-DEMBITZ,PAYLOAD,Other,500.51577178162734,Low LEO,LEO-Polar,HIGH,97.3774,0.00088348,2023,0,<1yr,15.21765315,2025-11-10 23:46:16.417920,celestrak,2025-11-11,US,2025-11-11
42844,NANOACE,PAYLOAD,Other,511.53947020011765,Low LEO,LEO-Polar,HIGH,97.3628,0.00057117,2023,0,<1yr,15.18114468,2025-11-11 07:00:01.492416,celestrak,2025-11-11,US,2025-11-11
42845,LEMUR-2-ZACHARY,PAYLOAD,Other,467.9724329843284,Very Low LEO,LEO-Polar,HIGH,97.3679,0.0005253,2023,0,<1yr,15.32628886,2025-11-11 01:00:22.275072,celestrak,2025-11-11,US,2025-11-11
42846,CORVUS BC2,PAYLOAD,Other,553.5560274633926,Low LEO,LEO-Polar,HIGH,97.3852,0.00149913,2023,0,<1yr,15.04332297,2025-11-11 05:54:55.621440,celestrak,2025-11-11,US,2025-11-11
42847,CORVUS BC1,PAYLOAD,Other,552.8185855246284,Low LEO,LEO-Polar,HIGH,97.3891,0.00135736,2023,0,<1yr,15.04572391,2025-11-11 04:56:12.639840,celestrak,2025-11-11,US,2025-11-11
42907,COSMOS 2520,PAYLOAD,Other,35785.06271257363,GEO,MEO,HIGH,0.0157,8.349e-05,2023,0,<1yr,1.00277251,2025-11-11 06:02:05.479584,celestrak,2025-11-11,CIS,2025-11-11
42915,TDRS 13,PAYLOAD,Other,35786.617107772996,GEO,GEO,HIGH,3.4264,0.00108295,2023,0,<1yr,1.00271706,2025-11-11 04:03:16.213824,celestrak,2025-11-11,US,2025-11-11
42917,QZS-3 (MICHIBIKI-3),PAYLOAD,Other,35785.35760214851,GEO,MEO,HIGH,0.0597,0.00013274,2023,0,<1yr,1.00276199,2025-11-11 06:08:38.808672,celestrak,2025-11-11,JPN,2025-11-11
42920,FORMOSAT-5,PAYLOAD,Other,722.4616658609302,Low LEO,LEO-Polar,MEDIUM,98.248,0.00117126,2023,0,<1yr,14.50976278,2025-11-11 06:12:43.443360,celestrak,2025-11-11,TWN,2025-11-11
42921,ORS-5 SENSORSAT,PAYLOAD,Other,567.5304347362062,Low LEO,LEO-Equatorial,HIGH,0.0501,0.00106578,2023,1,<1yr,14.99794596,2025-11-10 07:06:20.606976,celestrak,2025-11-11,US,2025-11-11
42934,AMAZONAS 5,PAYLOAD,Other,35787.07013791465,GEO,GEO,HIGH,0.0332,0.00042373,2023,0,<1yr,1.0027009,2025-11-11 03:55:41.594304,celestrak,2025-11-11,BRAZ,2025-11-11
42939,COSMOS 2522 [GLONASS-M],PAYLOAD,Glonass,19129.89492865016,MEO,MEO,MEDIUM,64.0753,0.00071245,2023,1,<1yr,2.13101906,2025-11-10 22:01:17.666976,celestrak,2025-11-11,CIS,2025-11-11
42942,ASIASAT 9,PAYLOAD,Other,35786.999210981376,GEO,GEO,HIGH,0.0141,0.0002261,2023,0,<1yr,1.00270343,2025-11-11 06:24:03.375936,celestrak,2025-11-11,AC,2025-11-11
42945,YAOGAN-30 02A,PAYLOAD,Other,562.7271287876401,Low LEO,LEO-Equatorial,HIGH,34.9979,0.00012183,2023,0,<1yr,15.01351726,2025-11-11 07:09:28.671264,celestrak,2025-11-11,PRC,2025-11-11
42946,YAOGAN-30 02B,PAYLOAD,Other,563.2372766858871,Low LEO,LEO-Equatorial,HIGH,34.9981,0.00032794,2023,0,<1yr,15.01186219,2025-11-11 06:15:55.779264,celestrak,2025-11-11,PRC,2025-11-11
42947,YAOGAN-30 02C,PAYLOAD,Other,558.736886575105,Low LEO,LEO-Equatorial,HIGH,34.9975,0.00037164,2023,0,<1yr,15.02647328,2025-11-11 07:02:24.506016,celestrak,2025-11-11,PRC,2025-11-11
42950,INTELSAT 37E (IS-37E),PAYLOAD,Other,35786.97958698137,GEO,GEO,HIGH,0.0163,0.00033187,2023,0,<1yr,1.00270413,2025-11-11 04:43:38.703072,celestrak,2025-11-11,ITSO,2025-11-11
42951,BSAT-4A,PAYLOAD,Other,35786.316589541,GEO,GEO,HIGH,0.0668,0.00010184,2023,0,<1yr,1.00272778,2025-11-11 06:24:38.700576,celestrak,2025-11-11,JPN,2025-11-11
42954,VRSS-2,PAYLOAD,Other,627.1624440141468,Low LEO,LEO-Polar,MEDIUM,97.6831,0.00187039,2023,0,<1yr,14.80685099,2025-11-11 07:00:08.451936,celestrak,2025-11-11,VENZ,2025-11-11
42955,IRIDIUM 133,PAYLOAD,Other,777.6685580222993,Low LEO,LEO-Polar,MEDIUM,86.3945,0.00018696,2023,0,<1yr,14.34217328,2025-11-11 00:07:06.641472,celestrak,2025-11-11,US,2025-11-11
42956,IRIDIUM 100,PAYLOAD,Other,777.6675335435712,Low LEO,LEO-Polar,MEDIUM,86.3944,0.00018958,2023,0,<1yr,14.34217636,2025-11-10 23:57:58.557888,celestrak,2025-11-11,US,2025-11-11
42957,IRIDIUM 122,PAYLOAD,Other,777.6673905157259,Low LEO,LEO-Polar,MEDIUM,86.3937,0.00019878,2023,0,<1yr,14.34217679,2025-11-11 04:13:42.642336,celestrak,2025-11-11,US,2025-11-11
42958,IRIDIUM 129,PAYLOAD,Other,777.6678295779711,Low LEO,LEO-Polar,MEDIUM,86.3943,0.00023298,2023,0,<1yr,14.34217547,2025-11-11 04:50:14.654400,celestrak,2025-11-11,US,2025-11-11
42959,IRIDIUM 119,PAYLOAD,Other,777.6684083419441,Low LEO,LEO-Polar,MEDIUM,86.3942,0.00019949,2023,1,<1yr,14.34217373,2025-11-10 21:22:42.642912,celestrak,2025-11-11,US,2025-11-11
42960,IRIDIUM 107,PAYLOAD,Other,777.6633458242686,Low LEO,LEO-Polar,MEDIUM,86.3941,0.00017067,2023,0,<1yr,14.34218895,2025-11-10 23:30:35.599680,celestrak,2025-11-11,US,2025-11-11
42961,IRIDIUM 132,PAYLOAD,Other,777.6685280862284,Low LEO,LEO-Polar,MEDIUM,86.3947,0.00017994,2023,0,<1yr,14.34217337,2025-11-11 04:41:06.550080,celestrak,2025-11-11,US,2025-11-11
42962,IRIDIUM 136,PAYLOAD,Other,777.6665456537148,Low LEO,LEO-Polar,MEDIUM,86.394,0.00020171,2023,0,<1yr,14.34217933,2025-11-11 03:46:18.538464,celestrak,2025-11-11,US,2025-11-11
42963,IRIDIUM 139,PAYLOAD,Other,777.6675601534034,Low LEO,LEO-Polar,MEDIUM,86.3942,0.00018095,2023,1,<1yr,14.34217628,2025-11-10 17:52:38.607456,celestrak,2025-11-11,US,2025-11-11
42964,IRIDIUM 125,PAYLOAD,Other,777.667729791091,Low LEO,LEO-Polar,MEDIUM,86.3949,0.00018056,2023,1,<1yr,14.34217577,2025-11-10 17:34:22.576800,celestrak,2025-11-11,US,2025-11-11
42965,QZS-4 (MICHIBIKI-4),PAYLOAD,Other,35789.36855625832,GEO,GEO-Inclined,HIGH,40.2434,0.07524215,2023,1,<1yr,1.00261892,2025-11-10 09:58:24.937824,celestrak,2025-11-11,JPN,2025-11-11
42967,SES-11 (ECHOSTAR 105),PAYLOAD,Other,35786.67597857627,GEO,GEO,HIGH,0.028,0.00032193,2023,1,<1yr,1.00271496,2025-11-10 09:35:10.699296,celestrak,2025-11-11,SES,2025-11-11
42969,SENTINEL-5P,PAYLOAD,Other,827.0271325239064,Low LEO,LEO-Polar,MEDIUM,98.7735,0.00010162,2023,0,<1yr,14.19505058,2025-11-11 06:13:33.378240,celestrak,2025-11-11,ESA,2025-11-11
42984,KOREASAT 5A,PAYLOAD,Other,35786.914267260116,GEO,GEO,HIGH,0.0124,0.00020647,2023,0,<1yr,1.00270646,2025-11-11 06:16:38.516160,celestrak,2025-11-11,SKOR,2025-11-11
42986,COSMOS 2523,PAYLOAD,Other,584.1883551632263,Low LEO,LEO-Polar,HIGH,97.5119,0.00666543,2023,0,<1yr,14.94415249,2025-11-11 06:28:52.414176,celestrak,2025-11-11,CIS,2025-11-11
42987,SKYSAT-C11,PAYLOAD,Other,429.61385829163646,Very Low LEO,LEO-Polar,HIGH,97.4129,5.315e-05,2023,0,<1yr,15.45600614,2025-11-11 07:10:00.611616,celestrak,2025-11-11,US,2025-11-11
42988,SKYSAT-C10,PAYLOAD,Other,470.4602564849547,Very Low LEO,LEO-Polar,HIGH,97.4244,0.00036135,2023,0,<1yr,15.31793847,2025-11-11 02:42:31.418496,celestrak,2025-11-11,US,2025-11-11
42989,SKYSAT-C9,PAYLOAD,Other,461.33089564054717,Very Low LEO,LEO-Polar,HIGH,97.4162,0.00095559,2023,1,<1yr,15.34861841,2025-11-10 15:05:32.232192,celestrak,2025-11-11,US,2025-11-11
42990,SKYSAT-C8,PAYLOAD,Other,468.81301037191406,Very Low LEO,LEO-Polar,HIGH,97.4269,0.00050659,2023,1,<1yr,15.32346661,2025-11-10 07:27:57.680928,celestrak,2025-11-11,US,2025-11-11
42991,SKYSAT-C7,PAYLOAD,Other,470.2910088479648,Very Low LEO,LEO-Polar,HIGH,97.4269,0.00072051,2023,0,<1yr,15.31850631,2025-11-11 07:19:30.081792,celestrak,2025-11-11,US,2025-11-11
42992,SKYSAT-C6,PAYLOAD,Other,472.0234418698583,Very Low LEO,LEO-Polar,HIGH,97.4301,0.00048994,2023,0,<1yr,15.31269551,2025-11-11 06:24:53.947584,celestrak,2025-11-11,US,2025-11-11
43001,BEIDOU-3 M1,PAYLOAD,Beidou,21528.06135390423,MEO,MEO,MEDIUM,56.5003,0.00079007,2023,1,<1yr,1.86230902,2025-11-10 14:12:51.206976,celestrak,2025-11-11,PRC,2025-11-11
43002,BEIDOU-3 M2,PAYLOAD,Beidou,21528.09032442036,MEO,MEO,MEDIUM,56.4985,0.00056239,2023,1,<1yr,1.86230612,2025-11-09 23:50:48.303168,celestrak,2025-11-11,PRC,2025-11-11
43005,MOHAMMED VI-A,PAYLOAD,Other,638.4900789069488,Low LEO,LEO-Polar,MEDIUM,97.9619,0.0001021,2023,0,<1yr,14.77100922,2025-11-11 14:58:02.725824,celestrak,2025-11-11,MA,2025-11-11
43010,FENGYUN 3D,PAYLOAD,Other,826.4720054130976,Low LEO,LEO-Polar,MEDIUM,98.9846,0.00010987,2023,0,<1yr,14.19669124,2025-11-11 07:19:22.556352,celestrak,2025-11-11,PRC,2025-11-11
43011,HEAD-1,PAYLOAD,Other,796.4015921873597,Low LEO,LEO-Polar,MEDIUM,98.9655,0.00109655,2023,0,<1yr,14.2860379,2025-11-11 07:10:01.263936,celestrak,2025-11-11,PRC,2025-11-11
43013,NOAA 20 (JPSS-1),PAYLOAD,Other,827.0009346004972,Low LEO,LEO-Polar,MEDIUM,98.7548,0.00014496,2023,0,<1yr,14.195128,2025-11-11 06:31:14.200896,celestrak,2025-11-11,US,2025-11-11
43016,MAKERSAT 0,PAYLOAD,Other,501.2597523088416,Low LEO,LEO-Polar,HIGH,97.4914,0.01309342,2023,1,<1yr,15.21518462,2025-11-10 17:15:05.313600,celestrak,2025-11-11,US,2025-11-11
43017,RADFXSAT (FOX-1B),PAYLOAD,Other,542.8421435266864,Low LEO,LEO-Polar,HIGH,97.4972,0.01640861,2023,0,<1yr,15.07826776,2025-11-11 04:48:31.306176,celestrak,2025-11-11,US,2025-11-11
43022,JILIN-1 04,PAYLOAD,Other,458.7725613185894,Very Low LEO,LEO-Polar,HIGH,97.4808,0.00034033,2023,0,<1yr,15.35723427,2025-11-11 05:57:26.978688,celestrak,2025-11-11,PRC,2025-11-11
43023,JILIN-1 05,PAYLOAD,Other,474.3645711833042,Very Low LEO,LEO-Polar,HIGH,97.4832,0.00041179,2023,0,<1yr,15.3048489,2025-11-11 06:16:30.963072,celestrak,2025-11-11,PRC,2025-11-11
43024,JILIN-1 06,PAYLOAD,Other,475.05832433547585,Very Low LEO,LEO-Polar,HIGH,97.4776,0.00061078,2023,0,<1yr,15.30252498,2025-11-11 06:57:23.778720,celestrak,2025-11-11,PRC,2025-11-11
43028,YAOGAN-30 03A,PAYLOAD,Other,563.2229579647001,Low LEO,LEO-Equatorial,HIGH,34.9928,0.00021063,2023,0,<1yr,15.01190864,2025-11-11 06:34:42.925152,celestrak,2025-11-11,PRC,2025-11-11
43029,YAOGAN-30 03B,PAYLOAD,Other,563.3074040361034,Low LEO,LEO-Equatorial,HIGH,34.9921,0.00022405,2023,0,<1yr,15.0116347,2025-11-10 23:40:48.734688,celestrak,2025-11-11,PRC,2025-11-11
43030,YAOGAN-30 03C,PAYLOAD,Other,563.1042556810917,Low LEO,LEO-Equatorial,HIGH,34.9932,0.00028258,2023,0,<1yr,15.01229372,2025-11-11 00:44:58.825824,celestrak,2025-11-11,PRC,2025-11-11
43032,COSMOS 2524,PAYLOAD,Other,902.8390809569919,Low LEO,LEO-Inclined,LOW,67.1482,0.00098708,2023,0,<1yr,13.97392331,2025-11-11 07:23:25.087200,celestrak,2025-11-11,CIS,2025-11-11
43034,LKW-1,PAYLOAD,Other,495.5709324178315,Very Low LEO,LEO-Polar,HIGH,97.1294,0.00028461,2023,0,<1yr,15.23407712,2025-11-11 07:23:33.665856,celestrak,2025-11-11,PRC,2025-11-11
43039,ALCOMSAT 1,PAYLOAD,Other,35786.8455837059,GEO,GEO,HIGH,0.0291,0.00037734,2023,0,<1yr,1.00270891,2025-11-11 04:51:38.648160,celestrak,2025-11-11,ALG,2025-11-11
43055,GSAT0215 (GALILEO 19),PAYLOAD,Galileo,23222.22299377286,MEO,MEO,MEDIUM,55.142,0.00017238,2023,1,<1yr,1.70473655,2025-11-10 19:22:11.788896,celestrak,2025-11-11,ESA,2025-11-11
43056,GSAT0216 (GALILEO 20),PAYLOAD,Galileo,23222.211186532164,MEO,MEO,MEDIUM,55.1428,0.00031993,2023,2,<1yr,1.70473757,2025-11-09 22:12:18.944064,celestrak,2025-11-11,ESA,2025-11-11
43057,GSAT0217 (GALILEO 21),PAYLOAD,Galileo,23222.219868325647,MEO,MEO,MEDIUM,55.1405,0.00030214,2023,1,<1yr,1.70473682,2025-11-10 17:34:48.012960,celestrak,2025-11-11,ESA,2025-11-11
43058,GSAT0218 (GALILEO 22),PAYLOAD,Galileo,23222.2117653182,MEO,MEO,MEDIUM,55.1406,0.00035251,2023,1,<1yr,1.70473752,2025-11-10 22:51:40.735584,celestrak,2025-11-11,ESA,2025-11-11
43065,GCOM-C (SHIKISAI),PAYLOAD,Other,800.9028929853212,Low LEO,LEO-Polar,MEDIUM,98.6535,0.00010834,2023,0,<1yr,14.27260386,2025-11-11 04:42:28.380384,celestrak,2025-11-11,JPN,2025-11-11
43070,IRIDIUM 135,PAYLOAD,Other,777.6659303016204,Low LEO,LEO-Polar,MEDIUM,86.3981,0.00021238,2023,0,<1yr,14.34218118,2025-11-11 06:20:51.210240,celestrak,2025-11-11,US,2025-11-11
43071,IRIDIUM 138,PAYLOAD,Other,777.6673439485212,Low LEO,LEO-Polar,MEDIUM,86.3994,0.0002162,2023,0,<1yr,14.34217693,2025-11-11 06:57:23.217984,celestrak,2025-11-11,US,2025-11-11
43072,IRIDIUM 116,PAYLOAD,Other,777.6710227599633,Low LEO,LEO-Polar,MEDIUM,86.3979,0.00019707,2023,0,<1yr,14.34216587,2025-11-11 06:11:43.152576,celestrak,2025-11-11,US,2025-11-11
43073,IRIDIUM 130,PAYLOAD,Other,777.6552365012121,Low LEO,LEO-Polar,MEDIUM,86.3989,0.00017575,2023,0,<1yr,14.34221333,2025-11-11 07:06:30.781440,celestrak,2025-11-11,US,2025-11-11
43074,IRIDIUM 151,PAYLOAD,Other,777.6753102776402,Low LEO,LEO-Polar,MEDIUM,86.3982,0.00020293,2023,0,<1yr,14.34215298,2025-11-11 06:29:58.232832,celestrak,2025-11-11,US,2025-11-11
43075,IRIDIUM 134,PAYLOAD,Other,777.6644002375269,Low LEO,LEO-Polar,MEDIUM,86.3983,0.00017936,2023,0,<1yr,14.34218578,2025-11-11 07:24:47.151648,celestrak,2025-11-11,US,2025-11-11
43076,IRIDIUM 137,PAYLOAD,Other,777.668694397742,Low LEO,LEO-Polar,MEDIUM,86.3985,0.00022887,2023,0,<1yr,14.34217287,2025-11-11 06:02:35.222784,celestrak,2025-11-11,US,2025-11-11
43077,IRIDIUM 141,PAYLOAD,Other,777.6630398116595,Low LEO,LEO-Polar,MEDIUM,86.3982,0.00021678,2023,0,<1yr,14.34218987,2025-11-11 07:33:55.188576,celestrak,2025-11-11,US,2025-11-11
43078,IRIDIUM 153,PAYLOAD,Other,777.6648293206363,Low LEO,LEO-Polar,MEDIUM,86.4006,0.0002169,2023,0,<1yr,14.34218449,2025-11-11 06:25:03.334080,celestrak,2025-11-11,US,2025-11-11
43079,IRIDIUM 131,PAYLOAD,Other,777.6657972525372,Low LEO,LEO-Polar,MEDIUM,86.3988,0.0002102,2023,0,<1yr,14.34218158,2025-11-11 07:15:39.221856,celestrak,2025-11-11,US,2025-11-11
43080,LKW-2,PAYLOAD,Other,493.52704608233944,Very Low LEO,LEO-Polar,HIGH,97.1541,0.00032424,2023,13,<1yr,15.24087439,2025-10-29 03:28:48.279936,celestrak,2025-11-11,PRC,2025-11-11
43081,YAOGAN-30 04A,PAYLOAD,Other,563.3316094652591,Low LEO,LEO-Equatorial,HIGH,34.9973,0.00040959,2023,0,<1yr,15.01155618,2025-11-11 08:03:21.024864,celestrak,2025-11-11,PRC,2025-11-11
43082,YAOGAN-30 04B,PAYLOAD,Other,563.3068676471703,Low LEO,LEO-Equatorial,HIGH,34.9964,0.00048837,2023,0,<1yr,15.01163644,2025-11-11 06:57:31.011264,celestrak,2025-11-11,PRC,2025-11-11
43083,YAOGAN-30 04C,PAYLOAD,Other,563.4008636830049,Low LEO,LEO-Equatorial,HIGH,34.9968,0.00049821,2023,0,<1yr,15.01133153,2025-11-11 07:31:49.371168,celestrak,2025-11-11,PRC,2025-11-11
43099,SUPERVIEW-1 03,PAYLOAD,Other,472.9304215780694,Very Low LEO,LEO-Polar,HIGH,97.3321,0.00554445,2023,0,<1yr,15.30965485,2025-11-11 07:10:09.123744,celestrak,2025-11-11,PRC,2025-11-11
43107,BEIDOU-3 M7,PAYLOAD,Beidou,21527.9157032762,MEO,MEO,MEDIUM,54.5253,0.00023129,2023,1,<1yr,1.8623236,2025-11-10 06:34:41.260224,celestrak,2025-11-11,PRC,2025-11-11
43108,BEIDOU-3 M8,PAYLOAD,Beidou,21528.06574942598,MEO,MEO,MEDIUM,54.5177,0.00049806,2023,1,<1yr,1.86230858,2025-11-10 18:08:10.924800,celestrak,2025-11-11,PRC,2025-11-11
43111,CARTOSAT-2F,PAYLOAD,Other,508.1290134160172,Low LEO,LEO-Polar,HIGH,97.4356,8.519e-05,2023,0,<1yr,15.19242388,2025-11-11 06:22:16.076640,celestrak,2025-11-11,IND,2025-11-11
43113,LEO 1 (LEO VANTAGE 1),PAYLOAD,Other,673.6190865867875,Low LEO,LEO-Polar,MEDIUM,99.2534,0.03569658,2023,0,<1yr,14.66077197,2025-11-11 06:37:28.095168,celestrak,2025-11-11,US,2025-11-11
43146,LKW-3,PAYLOAD,Other,476.893793123204,Very Low LEO,LEO-Polar,HIGH,97.6367,0.0003405,2023,0,<1yr,15.2963794,2025-11-11 07:43:47.083008,celestrak,2025-11-11,PRC,2025-11-11
43152,ASNARO-2,PAYLOAD,Other,498.68218137432996,Very Low LEO,LEO-Polar,HIGH,97.4029,0.0001397,2023,0,<1yr,15.22373986,2025-11-11 18:13:31.584576,celestrak,2025-11-11,JPN,2025-11-11
43159,JILIN-1 07,PAYLOAD,Other,474.37154091845787,Very Low LEO,LEO-Polar,HIGH,97.1968,0.00107754,2023,0,<1yr,15.30482555,2025-11-11 05:36:32.661504,celestrak,2025-11-11,PRC,2025-11-11
43160,JILIN-1 08,PAYLOAD,Other,476.22323467391107,Very Low LEO,LEO-Polar,HIGH,97.1987,0.00080982,2023,0,<1yr,15.29862411,2025-11-11 07:39:21.701952,celestrak,2025-11-11,PRC,2025-11-11
43162,SBIRS GEO-3 (USA 282),PAYLOAD,Other,35786.52627893676,GEO,GEO,HIGH,2.0889,0.00022794,2023,0,<1yr,1.0027203,2025-11-11 08:09:19.183104,celestrak,2025-11-11,US,2025-11-11
43169,WEINA 1A,PAYLOAD,Other,567.9348592604147,Low LEO,LEO-Equatorial,HIGH,34.9972,0.00029592,2023,0,<1yr,14.99663613,2025-11-11 06:36:45.883584,celestrak,2025-11-11,PRC,2025-11-11
43170,YAOGAN-30 05A,PAYLOAD,Other,563.3521312227394,Low LEO,LEO-Equatorial,HIGH,34.9976,0.00041269,2023,0,<1yr,15.01148961,2025-11-11 06:51:38.009376,celestrak,2025-11-11,PRC,2025-11-11
43171,YAOGAN-30 05B,PAYLOAD,Other,563.086189384494,Low LEO,LEO-Equatorial,HIGH,34.9968,0.00023166,2023,0,<1yr,15.01235233,2025-11-11 08:18:57.396960,celestrak,2025-11-11,PRC,2025-11-11
43172,YAOGAN-30 05C,PAYLOAD,Other,563.3749251326681,Low LEO,LEO-Equatorial,HIGH,34.9982,0.00034009,2023,0,<1yr,15.01141567,2025-11-11 08:11:22.310016,celestrak,2025-11-11,PRC,2025-11-11
43174,AL YAH 3,PAYLOAD,Other,35786.668689799,GEO,GEO,HIGH,0.9871,0.0003478,2023,0,<1yr,1.00271522,2025-11-11 04:51:38.648160,celestrak,2025-11-11,UAE,2025-11-11
